id,mechanics
176083,Dice Rolling
176083,Die Icon Resolution
176083,End Game Bonuses
176083,Player Elimination
176083,Push Your Luck
176165,"Deck, Bag, and Pool Building"
176165,Auction: Dutch
176165,Dice Rolling
176165,Race
176165,Hand Management
176165,Open Drafting
176189,Variable Player Powers
176189,Modular Board
176189,Turn Order: Progressive
176189,Scenario / Mission / Campaign Game
176189,Dice Rolling
176189,Cooperative Game
176215,Area Movement
176215,Team-Based Game
176229,Closed Drafting
176229,Set Collection
176262,Set Collection
176262,Hand Management
176361,Voting
176361,Variable Player Powers
176361,Team-Based Game
176361,Role Playing
176361,Hidden Roles
176371,Area Majority / Influence
176371,Action Points
176371,Pick-up and Deliver
176371,Modular Board
176371,Set Collection
176371,Grid Movement
176396,"Worker Placement, Different Worker Types"
176396,Worker Placement
176396,Tile Placement
176396,Pattern Building
176396,Set Collection
176396,Hand Management
176494,Catch the Leader
176494,Commodity Speculation
176494,"I Cut, You Choose"
176494,Tile Placement
176494,Set Collection
176494,Turn Order: Progressive
176530,"Deck, Bag, and Pool Building"
176530,Income
176530,Contracts
176530,Hand Management
176530,Tags
176530,Open Drafting
176544,Tile Placement
176544,Open Drafting
176544,Variable Player Powers
176544,Worker Placement
176558,Role Playing
176558,Variable Player Powers
176558,Team-Based Game
176558,Player Elimination
176558,Hidden Roles
176596,Movement Points
176596,Hexagon Grid
176596,Grid Movement
176596,Chit-Pull System
176596,Scenario / Mission / Campaign Game
176596,Dice Rolling
176734,Dice Rolling
176734,Events
176734,End Game Bonuses
176734,Die Icon Resolution
176734,Variable Player Powers
176734,Worker Placement
176803,Voting
176803,Variable Player Powers
176803,Set Collection
176803,Open Drafting
176920,Area Movement
176920,Action Retrieval
176920,Area Majority / Influence
176920,Hand Management
176920,Simultaneous Action Selection
176920,Take That
177079,"Deck, Bag, and Pool Building"
177079,Cooperative Game
177096,Hand Management
177096,Dice Rolling
177096,Area Majority / Influence
177096,Area Movement
177096,Variable Player Powers
177096,Campaign / Battle Card Driven
177249,Hand Management
177478,Turn Order: Stat-Based
177478,Track Movement
177478,Set Collection
177478,Open Drafting
177478,Rondel
177478,Ownership
177515,Cooperative Game
177515,Grid Movement
177515,Flicking
177515,Campaign / Battle Card Driven
177515,Dice Rolling
177524,Take That
177524,Area Movement
177524,Flicking
177590,Hand Management
177590,End Game Bonuses
177590,Area Majority / Influence
177590,Action/Event
177590,Advantage Token
177590,Campaign / Battle Card Driven
177639,Action Retrieval
177639,Action Points
177639,Grid Movement
177639,Simultaneous Action Selection
177639,Modular Board
177639,Hand Management
177659,Worker Placement
177659,Secret Unit Deployment
177659,Area Majority / Influence
177659,Take That
177659,"Worker Placement, Different Worker Types"
177659,Hand Management
177678,Worker Placement with Dice Workers
177678,Worker Placement
177678,Set Collection
177678,Dice Rolling
177736,Push Your Luck
177736,Solo / Solitaire Game
177736,Income
177736,Grid Coverage
177736,Automatic Resource Growth
177736,Dice Rolling
177843,Unknown
177875,Tile Placement
177875,Stock Holding
177877,Memory
177877,Voting
177965,Variable Player Powers
177965,Race
177965,Modular Board
177965,Hand Management
178053,Unknown
178054,Hand Management
178054,Open Drafting
178054,Auction/Bidding
178054,Area Majority / Influence
178054,Hidden Roles
178054,"Deck, Bag, and Pool Building"
178147,Hand Management
178210,Set Collection
178210,Hand Management
178302,Dice Rolling
178302,Highest-Lowest Scoring
178302,Set Collection
178302,Area Majority / Influence
178336,Set Collection
178336,Open Drafting
178336,Area Majority / Influence
178494,Race
178494,Real-Time
178494,Score-and-Reset Game
178494,Speed Matching
178494,Pattern Building
178550,Variable Phase Order
178550,Turn Order: Random
178550,Point to Point Movement
178550,Dice Rolling
178550,Area Majority / Influence
178550,Action Points
178570,Cooperative Game
178570,Communication Limits
178570,Voting
178570,Team-Based Game
178613,Die Icon Resolution
178613,Action Timer
178613,Cooperative Game
178613,Communication Limits
178613,Dice Rolling
178613,Action/Event
178839,Dice Rolling
178839,Set Collection
178839,Variable Player Powers
178900,Communication Limits
178900,Memory
178900,Push Your Luck
178900,Team-Based Game
178940,Unknown
179071,Set Collection
179071,Stock Holding
179172,Take That
179172,Set Collection
179172,Open Drafting
179172,Loans
179172,Hand Management
179172,Income
179182,Dice Rolling
179182,Worker Placement
179182,Betting and Bluffing
179245,Push Your Luck
179245,Betting and Bluffing
179275,Cooperative Game
179275,Move Through Deck
179275,Solo / Solitaire Game
179275,"Deck, Bag, and Pool Building"
179275,Dice Rolling
179275,Melding and Splaying
179280,Dice Rolling
179303,Player Elimination
179303,"Deck, Bag, and Pool Building"
179572,Solo / Solitaire Game
179572,Take That
179572,Dice Rolling
179794,Pattern Recognition
179794,Real-Time
179803,Square Grid
179803,Scenario / Mission / Campaign Game
179803,Modular Board
179803,Grid Movement
179803,Dice Rolling
179803,Action Retrieval
179835,Tile Placement
179835,Variable Player Powers
180020,Take That
180020,Hand Management
180020,Set Collection
180040,Open Drafting
180040,Follow
180040,Hand Management
180179,Set Collection
180179,Hand Management
180198,Paper-and-Pencil
180198,Dice Rolling
180198,Solo / Solitaire Game
180199,Solo / Solitaire Game
180199,Variable Phase Order
180199,Variable Player Powers
180199,Area Movement
180199,Area Majority / Influence
180199,Dice Rolling
180231,Dice Rolling
180231,Paper-and-Pencil
180231,Set Collection
180241,Dice Rolling
180241,Line of Sight
180241,Measurement Movement
180241,Stat Check Resolution
180241,Variable Player Powers
180241,Modular Board
180263,Scenario / Mission / Campaign Game
180263,Hand Management
180263,Cooperative Game
180263,Map Addition
180263,Area Movement
180263,Modular Board
180325,Hand Management
180325,Point to Point Movement
180325,Open Drafting
180325,Network and Route Building
180511,Solo / Solitaire Game
180511,Auction/Bidding
180511,Action Points
180511,Open Drafting
180564,Tile Placement
180564,Dice Rolling
180592,Modular Board
180592,Contracts
180592,Worker Placement
180592,Open Drafting
180593,Ownership
180593,Hand Management
180593,End Game Bonuses
180593,Simulation
180593,Open Drafting
180593,Income
180602,Pattern Building
180602,Ordering
180602,Open Drafting
180680,Race
180680,Hand Management
180680,"Deck, Bag, and Pool Building"
180785,Hand Management
180785,Betting and Bluffing
180852,Area Majority / Influence
180852,Dice Rolling
180852,Commodity Speculation
180852,Variable Player Powers
180852,Worker Placement
180852,Set Collection
180899,Trading
180899,Loans
180899,Set Collection
180901,Area Majority / Influence
180901,Area Movement
180901,Hand Management
180901,Open Drafting
180901,Trick-taking
180937,Memory
180938,Cooperative Game
180938,Induction
180956,Traitor Game
180956,Voting
180956,Variable Player Powers
180956,Roles with Asymmetric Information
180956,Hidden Roles
180956,Role Playing
180974,Take That
180974,Variable Set-up
180974,Set Collection
180974,Pattern Recognition
181236,Area Majority / Influence
181236,Modular Board
181236,Pick-up and Deliver
181236,Cooperative Game
181236,Area Movement
181254,Push Your Luck
181254,Dice Rolling
181254,Three Dimensional Movement
181279,Card Play Conflict Resolution
181279,Hand Management
181279,Rock-Paper-Scissors
181279,Hidden Movement
181279,Resource to Move
181279,Point to Point Movement
181293,Variable Phase Order
181293,Hand Management
181293,Open Drafting
181293,Set Collection
181304,Finale Ending
181304,Deduction
181304,Cooperative Game
181304,Communication Limits
181304,Pattern Recognition
181304,Hand Management
181325,Tile Placement
181329,Team-Based Game
181329,Set Collection
181329,Open Drafting
181329,Contracts
181331,Simultaneous Action Selection
181345,Pattern Building
181345,Real-Time
181390,Set Collection
181390,Push Your Luck
181390,Dice Rolling
181476,Hand Management
181476,Take That
181476,Real-Time
181476,Matching
181495,Secret Unit Deployment
181495,Campaign / Battle Card Driven
181495,Action Queue
181495,Dice Rolling
181495,Modular Board
181495,Team-Based Game
181501,Auction/Bidding
181501,Set Collection
181501,Variable Player Powers
181501,Open Drafting
181521,Action Retrieval
181521,Variable Player Powers
181521,Solo / Solitaire Game
181521,Role Playing
181521,Cooperative Game
181521,Dice Rolling
181524,Dice Rolling
181524,Die Icon Resolution
181524,Modular Board
181524,Take That
181524,Variable Player Powers
181524,Cooperative Game
181530,Dice Rolling
181530,"Deck, Bag, and Pool Building"
181530,Area Movement
181530,Hexagon Grid
181530,Die Icon Resolution
181530,Action Points
181574,Dice Rolling
181617,Take That
181617,Hand Management
181687,Simulation
181687,Open Drafting
181687,End Game Bonuses
181687,Income
181687,Solo / Solitaire Game
181687,Turn Order: Stat-Based
181761,Trick-taking
181761,Set Collection
181761,Selection Order Bid
181761,Open Drafting
181761,Auction/Bidding
181796,Hand Management
181796,Highest-Lowest Scoring
181796,Worker Placement
181797,Open Drafting
181797,Modular Board
181797,Melding and Splaying
181797,Area Movement
181797,Action Queue
181797,Hand Management
181810,Tile Placement
181810,Set Collection
181810,Layering
181819,Dice Rolling
181819,Action Points
181819,"Deck, Bag, and Pool Building"
181819,Open Drafting
181819,Push Your Luck
181867,Hand Management
181867,Set Collection
181956,Push Your Luck
181956,Dice Rolling
181960,Action Points
181960,Set Collection
181960,Hand Management
182028,Auction/Bidding
182028,Income
182028,Events
182028,Open Drafting
182028,Action Points
182028,Auction: Dutch
182077,Unknown
182094,Hand Management
182116,Tile Placement
182116,Modular Board
182116,Bingo
182116,Pattern Building
182134,Secret Unit Deployment
182134,Hand Management
182134,Events
182134,Action Points
182134,Simulation
182134,Take That
182189,Closed Drafting
182189,Open Drafting
182189,Hand Management
182189,Simultaneous Action Selection
182260,"Deck, Bag, and Pool Building"
182260,Solo / Solitaire Game
182340,"Deck, Bag, and Pool Building"
182340,Modular Board
182340,Cooperative Game
182340,Solo / Solitaire Game
182340,Hexagon Grid
182340,Tile Placement
182351,End Game Bonuses
182351,"I Cut, You Choose"
182351,Take That
182351,Hidden Victory Points
182351,Dice Rolling
182352,Variable Player Powers
182352,Variable Phase Order
182352,Auction/Bidding
182631,Hand Management
182631,Open Drafting
182631,Take That
182631,Delayed Purchase
182631,"Deck, Bag, and Pool Building"
182694,Modular Board
182694,Player Elimination
182694,Simultaneous Action Selection
182694,Auction/Bidding
182694,Variable Player Powers
182704,Dice Rolling
182704,Solo / Solitaire Game
182704,Pick-up and Deliver
182704,Network and Route Building
182704,Open Drafting
182704,Paper-and-Pencil
182874,Contracts
182874,Dice Rolling
182874,Action Drafting
182874,Set Collection
182874,End Game Bonuses
182874,Hand Management
183006,Paper-and-Pencil
183006,Dice Rolling
183006,Pattern Building
183231,Grid Movement
183231,Area Majority / Influence
183251,Simultaneous Action Selection
183251,Network and Route Building
183251,Tile Placement
183251,Connections
183251,Grid Movement
183251,Bingo
183284,Tile Placement
183284,Solo / Solitaire Game
183284,Real-Time
183284,Network and Route Building
183284,Hexagon Grid
183308,Auction/Bidding
183308,Network and Route Building
183308,Stock Holding
183308,Tile Placement
183315,Dice Rolling
183315,Simulation
183315,Cooperative Game
183315,Point to Point Movement
183315,Action Points
183315,Solo / Solitaire Game
183394,Solo / Solitaire Game
183394,Turn Order: Auction
183394,Victory Points as a Resource
183394,Worker Placement
183394,Contracts
183394,Hand Management
183420,Flicking
183571,Solo / Solitaire Game
183571,Worker Placement
183571,Dice Rolling
183571,Worker Placement with Dice Workers
183685,Solo / Solitaire Game
183685,Area Majority / Influence
183685,Simulation
183685,Dice Rolling
183685,Action Points
183716,Push Your Luck
183716,Pattern Recognition
183720,Roll / Spin and Move
183797,Unknown
183840,Multi-Use Cards
183840,Action Queue
183840,Hand Management
183840,Push Your Luck
183840,Contracts
183840,Set Collection
183880,Variable Player Powers
183880,Hand Management
183880,Dice Rolling
183880,Area Majority / Influence
183880,Area Movement
183880,Campaign / Battle Card Driven
183896,Hand Management
183896,Set Collection
184145,Team-Based Game
184145,Hand Management
184145,Variable Player Powers
184151,Hand Management
184151,Variable Player Powers
184151,Simultaneous Action Selection
184151,Action Points
184151,Deck Construction
184151,Secret Unit Deployment
184170,Area Movement
184170,Area Majority / Influence
184170,Player Elimination
184170,Grid Movement
184267,End Game Bonuses
184267,Income
184267,Hexagon Grid
184267,Movement Points
184267,Delayed Purchase
184267,Contracts
184287,Open Drafting
184287,Take That
184346,Open Drafting
184346,Set Collection
184383,Cooperative Game
184383,Roll / Spin and Move
184424,Trading
184424,Hot Potato
184424,Set Collection
184424,Area Movement
184459,Worker Placement
184459,Set Collection
184459,Variable Phase Order
184459,Variable Player Powers
184459,"Worker Placement, Different Worker Types"
184491,Trading
184491,Hand Management
184491,Memory
184491,Cooperative Game
184522,Take That
184522,Simultaneous Action Selection
184522,Voting
184522,Player Elimination
184522,Prisoner's Dilemma
184559,Line of Sight
184559,Hexagon Grid
184559,Dice Rolling
