id,categories
16747,Dice
16747,Party Game
16747,Action / Dexterity
16986,Real-time
16986,Puzzle
16992,Abstract Strategy
16992,Fantasy
17025,Card Game
17027,Card Game
17027,Animals
17053,Memory
17053,Number
17053,Fantasy
17053,Card Game
17053,Bluffing
17053,Children's Game
17054,Card Game
17054,Abstract Strategy
17104,Card Game
17133,Trains
17133,Transportation
17133,Video Game Theme
17162,Deduction
17162,Memory
17162,Animals
17162,Children's Game
17223,Fighting
17223,Fantasy
17223,Video Game Theme
17223,Miniatures
17223,Adventure
17226,Fighting
17226,Miniatures
17226,Exploration
17226,Fantasy
17226,Adventure
17240,Humor
17329,Animals
17329,Action / Dexterity
17329,Children's Game
17392,Renaissance
17392,Wargame
17392,Pike and Shot
17392,Political
17392,Negotiation
17392,Religious
17405,Trains
17405,Economic
17449,Fantasy
17449,Novel-based
17449,Adventure
17449,Mythology
17533,Fighting
17533,Fantasy
17533,Exploration
17533,Adventure
17534,Card Game
17534,Math
17557,Children's Game
17557,Dice
17557,Animals
17557,Farming
17623,Card Game
17804,Medieval
17804,Fighting
17804,Fantasy
17804,Exploration
17804,Adventure
17922,Trivia
17922,Party Game
17922,Bluffing
17922,Card Game
17991,Racing
17991,Abstract Strategy
18098,Napoleonic
18098,Wargame
18100,Territory Building
18100,Ancient
18117,Children's Game
18117,Card Game
18258,Science Fiction
18258,Space Exploration
18333,Card Game
18485,Transportation
18485,Trains
18485,Economic
18602,Economic
18602,Medieval
18602,City Building
18723,Card Game
18723,Fantasy
18723,Humor
18723,Party Game
18745,Ancient
18803,Murder/Mystery
18803,Deduction
18803,Party Game
18803,Horror
18803,Humor
18803,Card Game
18824,Collectible Components
18824,Fighting
18824,Card Game
18833,Novel-based
18833,Bluffing
18833,Deduction
18833,Fantasy
18833,Movies / TV / Radio theme
18833,Adventure
18866,Animals
18946,Card Game
19046,Children's Game
19046,Card Game
19056,Abstract Strategy
19056,City Building
19100,Territory Building
19100,Farming
19100,Economic
19100,Animals
19184,Unknown
19237,Card Game
19237,Negotiation
19237,Humor
19237,Fighting
19237,Bluffing
19237,Mafia
19272,Nautical
19272,Action / Dexterity
19272,Children's Game
19272,Memory
19427,Abstract Strategy
19600,Nautical
19600,Fighting
19600,Territory Building
19600,Ancient
19600,Civilization
19616,Negotiation
19616,Economic
19646,Sports
19646,Memory
19646,Card Game
19646,Number
19764,Abstract Strategy
19777,Transportation
19777,Industry / Manufacturing
19777,Economic
19803,Abstract Strategy
19811,Animals
19811,Card Game
19811,Children's Game
19811,Dice
19811,Fantasy
19841,Abstract Strategy
19857,Ancient
19857,Card Game
19857,City Building
19857,Economic
19996,Fantasy
19996,Children's Game
19996,Action / Dexterity
19999,Religious
19999,Abstract Strategy
19999,Ancient
20022,Territory Building
20022,Abstract Strategy
20100,Party Game
20100,Bluffing
20100,Trivia
20195,Abstract Strategy
20203,Abstract Strategy
20437,Economic
20437,City Building
20437,Dice
20545,Dice
20545,Children's Game
20551,Territory Building
20551,Medieval
20551,Economic
20750,Murder/Mystery
20750,Card Game
20750,Humor
20750,Horror
20750,Deduction
20750,Party Game
20761,Trivia
20782,Animals
20782,Abstract Strategy
20832,Action / Dexterity
20832,Party Game
20832,Children's Game
20952,Animals
20952,Children's Game
20952,Card Game
20952,Number
20963,Novel-based
20963,Horror
20963,Fighting
20963,Deduction
20963,Adventure
21050,Wargame
21050,World War II
21133,Book
21133,Science Fiction
21133,Wargame
21133,Miniatures
21241,Fighting
21241,Collectible Components
21241,Puzzle
21241,Science Fiction
21348,Trains
21348,Transportation
21358,Miniatures
21358,Book
21358,Science Fiction
21358,Wargame
21436,Trains
21436,Economic
21441,Exploration
21506,Deduction
21506,Abstract Strategy
21506,Memory
21523,Adventure
21523,Exploration
21523,Fighting
21523,Fantasy
21550,Territory Building
21550,Abstract Strategy
21613,Card Game
21613,Bluffing
21632,Dice
21632,Medieval
21763,Murder/Mystery
21763,Deduction
21790,Post-Napoleonic
21790,Transportation
21791,City Building
21791,Medieval
21882,City Building
21882,Fantasy
21930,Sports
21930,Card Game
21930,Real-time
21954,Ancient
21954,Political
21954,Fighting
22035,Abstract Strategy
22035,Travel
22035,Card Game
22141,Ancient
22192,Adventure
22192,Exploration
22192,Fantasy
22192,Fighting
22192,Miniatures
22245,Card Game
22245,Medieval
22245,Movies / TV / Radio theme
22259,Children's Game
22259,Memory
22259,Animals
22278,Arabian
22345,Dice
22345,Economic
22348,Party Game
22348,Humor
22398,Travel
22398,Educational
22465,Abstract Strategy
22484,Abstract Strategy
22497,Card Game
22497,Arabian
22545,Exploration
22545,Video Game Theme
22545,Civilization
22545,Renaissance
22825,World War II
22825,Miniatures
22825,Wargame
22827,Video Game Theme
22827,Civilization
22827,Miniatures
22827,Science Fiction
22827,Space Exploration
22827,Territory Building
22847,Abstract Strategy
22864,Mythology
22864,Math
22864,Card Game
22864,Number
22877,Korean War
22877,Modern Warfare
22877,World War II
22877,Vietnam War
22877,Wargame
22889,Abstract Strategy
22889,Memory
22889,Party Game
22889,Puzzle
22950,Sports
22950,Card Game
23107,Maze
23107,Fantasy
23107,Adventure
23418,Wargame
23418,World War I
23540,Economic
23540,Trains
23540,Transportation
23550,Word Game
23656,Dice
23656,Children's Game
23656,Animals
23656,Action / Dexterity
23658,Children's Game
23658,Memory
23658,Racing
23686,Humor
23686,Party Game
23757,Sports
23757,Card Game
23817,Trains
23817,Economic
23818,Trains
23818,Economic
23878,Print & Play
23878,Movies / TV / Radio theme
23878,Card Game
23878,Science Fiction
23981,Territory Building
23981,Prehistoric
24037,Adventure
24037,Nautical
24068,Adventure
24068,Bluffing
24068,Card Game
24068,Party Game
24068,Deduction
24068,Horror
24181,Political
24181,Economic
24181,Nautical
24304,Word Game
24304,Card Game
24304,Horror
24310,Humor
24310,Fantasy
24310,Card Game
24310,Party Game
24310,Medieval
24417,Puzzle
24417,Industry / Manufacturing
24417,Real-time
24480,Medieval
24480,Religious
24480,Economic
24480,Novel-based
24508,Territory Building
24508,Abstract Strategy
24565,Sports
24565,Fantasy
24565,Racing
24658,Nautical
24658,Children's Game
24658,Animals
24658,Dice
24771,Card Game
24773,Trains
24773,Transportation
24827,Card Game
24827,Ancient
24827,Economic
24827,Nautical
25021,Pike and Shot
25021,Civil War
25021,Wargame
25071,Humor
25071,Card Game
25071,Horror
25071,Fighting
25097,Dice
25097,Movies / TV / Radio theme
25097,Children's Game
25142,Adventure
25142,Travel
25196,Abstract Strategy
25196,Number
25204,Card Game
25204,Children's Game
25204,Movies / TV / Radio theme
25213,Trivia
25213,Party Game
25292,Adventure
25292,Nautical
25292,Pirates
25292,Transportation
25292,Fighting
25292,Pike and Shot
25314,Card Game
25314,Sports
25314,Print & Play
25491,Dice
25554,Renaissance
25554,Economic
25568,City Building
25613,Economic
25613,Civilization
25643,City Building
25669,Abstract Strategy
25674,City Building
25674,Medieval
25674,Territory Building
25674,Fantasy
25821,Horror
25821,Bluffing
25821,Deduction
25821,Murder/Mystery
25821,Party Game
26054,Card Game
26054,Deduction
26054,Horror
26054,Humor
26054,Party Game
26054,Murder/Mystery
26162,American West
26162,Dice
26353,Card Game
26353,Party Game
26566,Economic
26566,American West
26566,City Building
26696,Economic
26696,Movies / TV / Radio theme
26696,Negotiation
26884,Card Game
26884,Humor
26990,Transportation
26990,Nautical
26990,Economic
26990,Industry / Manufacturing
26997,Modern Warfare
26997,Political
26997,Wargame
27073,Bluffing
27073,Card Game
27073,Deduction
27162,City Building
27162,Dice
27162,Fantasy
27162,Medieval
27172,Territory Building
27172,Abstract Strategy
27173,Medieval
27173,Economic
27173,Nautical
27173,Territory Building
27225,Word Game
27225,Real-time
27356,Abstract Strategy
27385,Economic
27385,Medieval
27389,Party Game
27389,Trivia
27389,Humor
27588,Animals
27613,Dice
27613,Puzzle
27627,Adventure
27627,Exploration
27627,Fighting
27627,Fantasy
27708,Political
27710,Dice
27746,Ancient
27746,Negotiation
27833,Economic
27833,Trains
27833,Transportation
28010,Educational
28010,Adventure
28023,Pirates
28023,Nautical
28025,Memory
28025,Real-time
28025,Dice
28025,Humor
28025,Fantasy
28086,Territory Building
28086,Wargame
28086,Dice
28089,Maze
28089,Exploration
28089,Children's Game
28089,Memory
28089,Animals
28121,Card Game
28143,Science Fiction
28143,Space Exploration
28143,Civilization
28143,Card Game
28143,Economic
28181,Wargame
28181,World War II
28258,Real-time
28258,Puzzle
28298,Abstract Strategy
28396,Card Game
28396,Horror
28720,Transportation
28720,Economic
28720,Post-Napoleonic
28720,Industry / Manufacturing
28738,Abstract Strategy
29073,Abstract Strategy
29138,Puzzle
29138,Action / Dexterity
29140,Children's Game
29140,Action / Dexterity
29140,Dice
29223,Arabian
29355,Dice
29368,Horror
29368,Zombies
29368,Fighting
29368,Miniatures
29387,Card Game
29387,Zombies
29410,Ancient
29603,World War II
29603,Wargame
29678,Adventure
29678,Exploration
29678,Fantasy
29678,Fighting
29678,Humor
29773,Children's Game
29773,Animals
29839,Medieval
29839,Farming
29839,Territory Building
29937,Political
29937,Post-Napoleonic
30179,Abstract Strategy
30241,Medieval
30248,Farming
30248,Action / Dexterity
30248,Animals
30248,Dice
30248,Children's Game
30380,Economic
30380,Farming
30539,Pirates
30539,Party Game
30539,Bluffing
30539,Animals
30549,Medical
30640,Dice
30645,Political
30645,Territory Building
30645,Negotiation
30662,Medieval
30662,City Building
30804,Wargame
30804,Print & Play
30804,Miniatures
30804,Book
30804,Fantasy
30804,Fighting
30869,Exploration
30869,Ancient
30869,Travel
30957,Political
30957,Ancient
31016,Party Game
31016,Card Game
31016,Humor
31105,Ancient
31105,Card Game
31105,Adventure
31105,Exploration
31133,Travel
31133,Puzzle
31133,Animals
31159,Card Game
31159,Pirates
31260,Farming
31260,Animals
31260,Economic
31481,Real-time
31481,Science Fiction
31481,Space Exploration
31481,Transportation
31497,American West
31506,Card Game
31506,Animals
31545,Bluffing
31545,Party Game
31545,Deduction
31563,Novel-based
31563,Fantasy
31563,Adventure
31563,Exploration
31594,Medieval
31594,Economic
31624,Medieval
31627,Trains
31730,Post-Napoleonic
31730,Trains
31730,Economic
31730,Transportation
31770,Card Game
31770,Abstract Strategy
31770,Racing
31808,Fantasy
31808,Card Game
31808,Party Game
31822,Card Game
31999,Abstract Strategy
32114,Card Game
32114,Economic
32114,Renaissance
32114,Nautical
32116,Aviation / Flight
32116,Dice
32116,Industry / Manufacturing
32125,Animals
32125,Card Game
32125,Bluffing
32341,Action / Dexterity
32341,Card Game
32341,Humor
32341,Real-time
32346,Racing
32346,Children's Game
32346,Card Game
32382,Abstract Strategy
32405,Card Game
32405,Comic Book / Strip
32405,Farming
32405,Memory
32405,Movies / TV / Radio theme
32405,Children's Game
32412,Bluffing
32412,Card Game
32412,Medieval
32424,Transportation
32424,Economic
32424,Trains
32441,Party Game
32441,Trivia
32484,Card Game
32484,Wargame
32484,World War II
32674,Miniatures
32674,Fighting
32674,Science Fiction
32674,Collectible Components
33020,Animals
33020,Card Game
33020,Children's Game
33088,Puzzle
33088,Animals
33088,Card Game
33088,Maze
33154,Territory Building
33160,Renaissance
33160,Nautical
33160,Exploration
33468,Print & Play
33468,Fighting
33468,Horror
33468,Exploration
33468,Card Game
33468,Adventure
33604,Humor
33604,Party Game
33643,Fantasy
33643,Electronic
33643,Deduction
33643,Children's Game
33643,Animals
33801,Movies / TV / Radio theme
33801,Card Game
34004,Abstract Strategy
34084,Bluffing
34084,Fantasy
34084,Card Game
34119,Adventure
34119,Arabian
34119,Travel
34119,Fantasy
34119,Exploration
34127,Card Game
34127,Trains
34166,Abstract Strategy
34169,Fantasy
34169,Card Game
34219,Religious
34219,Card Game
34219,Medieval
34297,Abstract Strategy
34373,Abstract Strategy
34373,Card Game
34373,Bluffing
34375,Dice
34375,Children's Game
34375,Number
34375,Animals
34450,Dice
34450,Card Game
34585,Unknown
34615,Exploration
34615,City Building
34635,Prehistoric
34635,Economic
34635,Dice
34707,Ancient
34819,Memory
34819,Children's Game
34819,Animals
34819,Dice
34887,Bluffing
34887,Deduction
34887,Political
34969,Real-time
34969,Puzzle
35285,Transportation
35285,Trains
35285,Economic
35350,Ancient
35350,Wargame
35369,Science Fiction
35369,Card Game
35488,Religious
35488,Murder/Mystery
35488,Novel-based
35488,Medieval
35488,Bluffing
35488,Deduction
35497,Animals
35497,Trivia
35497,Educational
35503,Ancient
35503,Dice
35505,Pirates
35505,Humor
35505,Card Game
35570,Industry / Manufacturing
35570,Economic
35572,Renaissance
35572,Nautical
35652,Children's Game
35652,Animals
35652,Action / Dexterity
35677,Nautical
35677,Economic
35677,City Building
35677,Industry / Manufacturing
35815,Murder/Mystery
35815,Horror
35815,Fighting
35815,Adventure
36218,Medieval
36218,Card Game
36235,Abstract Strategy
36235,Medieval
36345,Card Game
36345,Humor
36345,Movies / TV / Radio theme
36424,Trains
36424,Economic
36553,Humor
36553,Party Game
36553,Movies / TV / Radio theme
36648,Children's Game
36648,Maze
36648,Memory
36648,Deduction
36745,Unknown
36932,Miniatures
36932,Fighting
36932,Fantasy
36932,Exploration
36932,Adventure
36932,Horror
36946,Nautical
36946,Fantasy
36946,Humor
37046,Fantasy
37046,Mythology
37046,Horror
37046,Fighting
37111,Science Fiction
37111,Bluffing
37111,Deduction
37111,Movies / TV / Radio theme
37111,Political
37111,Space Exploration
37120,Puzzle
37120,Real-time
37120,Action / Dexterity
37141,Party Game
37141,Humor
37141,Electronic
37196,Children's Game
37196,Action / Dexterity
37198,Territory Building
37198,Wargame
37208,Renaissance
37208,Political
37208,Card Game
37296,Dice
37349,Abstract Strategy
37349,Horror
37371,Unknown
37380,Civilization
37380,Dice
37380,Ancient
37380,City Building
37382,Negotiation
37382,Economic
37400,Dice
37628,Card Game
37728,Real-time
37728,Music
37728,Party Game
37728,Humor
37728,Action / Dexterity
37836,Ancient
37836,Wargame
37836,Civil War
37904,Sports
37904,Racing
37907,Industry / Manufacturing
37907,Economic
38026,Movies / TV / Radio theme
38026,Fantasy
38026,Deduction
38026,Murder/Mystery
38026,Novel-based
38026,Children's Game
38054,Sports
38054,Racing
38054,Animals
38159,Card Game
38159,Negotiation
38159,Murder/Mystery
38159,Horror
38159,Deduction
38159,Bluffing
38194,Fantasy
38194,Card Game
38318,Party Game
38318,Humor
38318,Card Game
38318,Comic Book / Strip
38386,Medieval
38386,City Building
38387,Dice
38391,Animals
38391,Humor
38391,Real-time
38391,Card Game
38429,Action / Dexterity
38453,Real-time
38453,Electronic
38453,Space Exploration
38453,Science Fiction
38506,Novel-based
38506,Fantasy
38506,Horror
38531,Nautical
38531,Racing
38531,Sports
38545,Abstract Strategy
38548,Racing
38548,Sports
38657,Puzzle
38657,City Building
38713,Humor
38713,Party Game
38718,Wargame
38718,World War II
38863,Economic
38984,Animals
38984,Card Game
38984,Humor
38996,American Revolutionary War
38996,Wargame
38996,Age of Reason
39088,Animals
39088,Children's Game
39088,Dice
39206,Children's Game
39206,Action / Dexterity
39242,Economic
39339,Murder/Mystery
39339,Science Fiction
39351,Industry / Manufacturing
39351,Economic
39463,Negotiation
39463,Science Fiction
39463,Bluffing
39463,Space Exploration
39534,Card Game
39534,Children's Game
39564,Party Game
39683,Farming
39683,Economic
39684,Pike and Shot
39684,Economic
39813,Dice
39813,Abstract Strategy
39856,Party Game
39856,Humor
39856,Card Game
39862,Card Game
39872,Memory
39872,Deduction
39872,Children's Game
39872,Electronic
39938,Economic
39938,City Building
39938,American West
39953,Collectible Components
39953,Fantasy
39953,Card Game
39953,Fighting
39953,Negotiation
39953,Novel-based
40209,Aviation / Flight
40209,Wargame
40209,World War II
40214,Transportation
40214,Economic
40237,Racing
40237,Animals
40237,Sports
40354,Age of Reason
40354,Wargame
40354,Political
40354,Negotiation
40354,Bluffing
40376,Children's Game
40376,Memory
40381,Card Game
40393,Abstract Strategy
40393,Puzzle
40398,Card Game
40398,Economic
40425,Exploration
40425,Nautical
40507,Card Game
40507,Children's Game
40561,Action / Dexterity
40561,Sports
40628,Economic
40628,Farming
40651,Number
40651,Animals
40651,Card Game
40651,Children's Game
40692,Fantasy
40692,Fighting
40692,Territory Building
40760,Dice
40760,Ancient
40765,Exploration
40765,Economic
40765,Territory Building
40765,Civilization
40765,City Building
40765,Ancient
40769,Fantasy
40769,Medieval
40769,Transportation
40793,American West
40793,Dice
40832,Card Game
40832,Number
40834,Card Game
40834,Medieval
40958,Children's Game
40958,Animals
40958,Card Game
40990,Party Game
40990,Word Game
41002,Nautical
41002,Renaissance
41003,Exploration
41003,Ancient
41010,Medieval
41010,Children's Game
41066,Wargame
41066,Religious
41066,Political
41066,Renaissance
41066,Pike and Shot
41066,Negotiation
41114,Print & Play
41114,Party Game
41114,Deduction
41114,Negotiation
41114,Bluffing
41114,Card Game
41239,Card Game
41302,Children's Game
41302,Educational
41302,Farming
41311,Horror
41311,Deduction
41311,Card Game
41311,Humor
41311,Murder/Mystery
41311,Party Game
41429,World War II
41429,Wargame
41493,Party Game
41493,Travel
41493,Dice
41496,Animals
41496,Children's Game
41496,Educational
41496,Action / Dexterity
41585,Children's Game
41585,Abstract Strategy
41585,Educational
41585,Card Game
41636,Animals
41636,Bluffing
41636,Nautical
41749,Negotiation
41749,Trains
41749,Transportation
41749,Economic
41762,Action / Dexterity
41762,Children's Game
41833,Party Game
41860,Children's Game
41860,Animals
41863,Wargame
41863,Economic
